code,label,subcategory,feedback,criticality,organization,question,row_index
ds,Dignity,Feeling safe including bullying,"I felt save during covid. I witnessed all staff wearing masks,wiping down areas etc. They were very welcoming on arrival. Sister * in particular made me feel less anxious about being here. Everyone was very nice and always asked if I needed anything every so often. Considering the pandemic crisis I did not once feel unsafe or uncared for. All staff members seem to get on which is always lovely to witness. There was not one member who didn’t seem like they did not want to be here from nurses to porters. All took amazing care of me. I would be very happy to stay in their care again. Excellent 👍🏽👍🏽👍🏽👍🏽👌🏽👌🏽👌🏽❤️💚🖤🧡💙💛💜💗💟💯 10/10",4,Trust C,Trust C - Q2,8505
cc,Care received,Care received,I felt that it often took too long to respond to pressing the buzzer.,-2,Trust C,Trust C - Q2,8506
ds,Dignity,Feeling safe including bullying,I felt very safe always someone nearby to help me.,3,Trust C,Trust C - Q2,8507
cc,Care received,Care received,I found everything ok.,2,Trust C,Trust C - Q2,8508
cc,Care received,Care received,I got well looked after and staff were very pleasant.,3,Trust C,Trust C - Q2,8509
xn,Couldn't be improved,Nothing to improve,I had no complaints.,3,Trust C,Trust C - Q2,8510
cc,Care received,Care received,I had to wait a while to be seen but I think that was due to staffing.,-2,Trust C,Trust C - Q2,8511
cc,Care received,Care received,I have been completely happy with my care in the hospital.,3,Trust C,Trust C - Q2,8512
ss,Staff,Staff: General,I have everything I need from the nurses they have been lovely.,3,Trust C,Trust C - Q2,8513
xn,Couldn't be improved,Nothing to improve,I have no complaints,3,Trust C,Trust C - Q2,8514
cc,Care received,Care received,I have received excellent care. So impressed with the staff on this ward.,3,Trust C,Trust C - Q2,8515
wa,Access,Time spent waiting for first appt/referral/service,"I honestly can’t think of anything, had the best care after being admitted. Service before admission was a bit slow though.",-2,Trust C,Trust C - Q2,8516
ee,Environment/ facilities,Environment/ facilities,I just put good because I kept getting disturbed in the night,-2,Trust C,Trust C - Q2,8517
ss,Staff,Staff: General,I just wanted to say a special thanks to * and * who were by my side through the whole thing. It helped having you two there because I couldn’t have my family,3,Trust C,Trust C - Q2,8518
ee,Environment/ facilities,Environment/ facilities,I know it was very busy at times. Could be quieter especially outside and we all felt the heat.,-2,Trust C,Trust C - Q2,8519
ee,Environment/ facilities,Environment/ facilities,I left a list for minor maintenance issues of which I kept a copy.,-2,Trust C,Trust C - Q2,8520
cc,Care received,Care received,I like service. Staff are friendly and helpful. All department are very good.,3,Trust C,Trust C - Q2,8521
xn,Couldn't be improved,Nothing to improve,I really carn‘t think of anything,3,Trust C,Trust C - Q2,8522
ee,Environment/ facilities,Environment/ facilities,"I suffer from severe hyperacusis triggering migraine headaches which has been exacerbated on the ward, because, although the ward manager authorised the maintenance department to fit foam to deaden the noise of doors banging, this was not carried out during my stay.  This has caused unnecessary pain on a continual daily basis.",-4,Trust C,Trust C - Q2,8523
ec,Environment/ facilities,Cleanliness,"I think everything is done to a very high standard. One suggestion, sometimes the shared toilets could do with more regular checks.",-2,Trust C,Trust C - Q2,8524
cc,Care received,Care received,I think I felt quite apprehensive but just left to sit in cubicle not much intervention with staff,-3,Trust C,Trust C - Q2,8525
cc,Care received,Care received,I think I was satisfied with my stay,2,Trust C,Trust C - Q2,8526
xe,Miscellaneous,Everything was good/bad,I thought everything was very good!,4,Trust C,Trust C - Q2,8527
ss,Staff,Staff: General,I want to say thank you to all the nurses who looked after me and also the whole team . You guys are AMAZING !!!  Can someone please tell ****** (the nurse who brought me to this ward ) thank you ever so much and that you have been the best.,4,Trust C,Trust C - Q2,8528
ss,Staff,Staff: General,I was alright on here and nurses looked after me.,3,Trust C,Trust C - Q2,8529
dp,Dignity,Involvement: Of Service Users/Patients,"I was getting a little frustrated when I didn’t know what the plan for me was. For your first 2 days of my admission, I was very unsure of what was happening because I wasn’t really spoken to about it. Once I started asking direct questions, I got the answers I was looking for but it was quite scary when I didn’t know what was going to happen to me. In the future, I would like to know what’s happening and when etc.",-3,Trust C,Trust C - Q2,8530
ti,Transition/coordination,Coordination/Integration Of Care,I was in a lot of pain after the procedure that I had been warned about prior to the operation. I feel it would have been better if a comprehensive pain management system in place beforehand rather than giving me drugs when I complained of severe pain and then letting the medication wear off before they gave me more.,-3,Trust C,Trust C - Q2,8531
cc,Care received,Care received,I was looked after really well,3,Trust C,Trust C - Q2,8532
eq,Environment/ facilities,Facilities/equipment,"I was put in a dingy corridor for four hours because there was no room on Winifred 2. This was a very distressing time, consequently my blood pressure went through the roof. The staff were brilliant but their hands were tied.",-4,Trust C,Trust C - Q2,8533
cc,Care received,Care received,I was really looked after here.,3,Trust C,Trust C - Q2,8534
cc,Care received,Care received,I was seen quickly and the nurses were lovely.,3,Trust C,Trust C - Q2,8535
tx,Transition/coordination,Transition And Discharge,"I was transferred from QMC to City Edward 2 late at night, I was taken to Ruddington first to take another lady home, it was a windy cold night. I had to sit in a transport ambulance with a broken hip, I had surgery last Thursday and I had to sit worrying about my hip I was in pain and discomfort, I was freezing and shouldn’t have been moved at that time of night in a nightie. I should have had a stretcher I am 85. It took 1 hour 45 minutes to get here, I was in tears when I arrived and very distressed. They should not have made me travel with someone else to go out of the way.",-4,Trust C,Trust C - Q2,8536
xe,Miscellaneous,Everything was good/bad,I was very pleased with everything.,4,Trust C,Trust C - Q2,8537
cc,Care received,Care received,I was very well cared for by all the nurses and everyone else.,3,Trust C,Trust C - Q2,8538
sp,Staff,Professionalism/Competence Of Staff,"I was very worried coming into hospital, but seeing all the nurses in masks and aprons I feel more at ease with the situation and with the nurses washing there hand a lot made me feel safe against the virus.",3,Trust C,Trust C - Q2,8539
mi,Communication,Amount/clarity of information,I was well informed throughout. Any questions were answered quickly and completely.  Made to feel safe and comfortable.,3,Trust C,Trust C - Q2,8540
ss,Staff,Staff: General,I will be writing a letter regarding individual not from the permanent ward team ref a complaint directed at him and his complete inability to do the job...This is NOT a reflection on my previous comment the ward team are a credit to the NHS and the true tradition of nursing,-4,Trust C,Trust C - Q2,8541
eq,Environment/ facilities,Facilities/equipment,I wish I’d had a radio.,-2,Trust C,Trust C - Q2,8542
cc,Care received,Care received,I would just like to say thank you for everyone’s care.,3,Trust C,Trust C - Q2,8543
cc,Care received,Care received,I would of preferred my dad not to be moved around so much.,-3,Trust C,Trust C - Q2,8544
ef,Environment/ facilities,Food,I would prefer the evening meal later.,-2,Trust C,Trust C - Q2,8545
mi,Communication,Amount/clarity of information,I would suggest letting patients know sooner when they are having an operation.,-3,Trust C,Trust C - Q2,8546
xn,Couldn't be improved,Nothing to improve,I wouldn’t change anything.,3,Trust C,Trust C - Q2,8547
xn,Couldn't be improved,Nothing to improve,"I wouldn’t think anything, it’s all good thank you very much 👌",3,Trust C,Trust C - Q2,8548
cc,Care received,Care received,I’m very happy and satisfied with the work you all have been doing.,3,Trust C,Trust C - Q2,8549
eq,Environment/ facilities,Facilities/equipment,I’m very surprised because after my son operations he didn’t have any bed just armchair and he could not sleep good 😳,-3,Trust C,Trust C - Q2,8550
cc,Care received,Care received,I’ve been looked after very well all the staff are excellent.,4,Trust C,Trust C - Q2,8551
sp,Staff,Professionalism/Competence Of Staff,If anything is wrong staff are on it straight away to get it sorted.  Staff are attentive.,3,Trust C,Trust C - Q2,8552
wa,Access,Time spent waiting for first appt/referral/service,If anything it was the amount of time from arriving to see consultant.,-2,Trust C,Trust C - Q2,8553
cc,Care received,Care received,If gave the answer as I was looked after really well and the staff are kind and helpful.,3,Trust C,Trust C - Q2,8554
ee,Environment/ facilities,Environment/ facilities,If things were a bit quieter it would have been better,-2,Trust C,Trust C - Q2,8555
ef,Environment/ facilities,Food,Improve food quality,-2,Trust C,Trust C - Q2,8556
ef,Environment/ facilities,Food,Improved food,-2,Trust C,Trust C - Q2,8557
cc,Care received,Care received,In A&E - too long on a trolly-11hrs and had known pressure sores.,-4,Trust C,Trust C - Q2,8558
cc,Care received,Care received,In my opinion everything was very professional and the staff were very friendly. I don’t think anything needed to have been any different for my experience,4,Trust C,Trust C - Q2,8559
xn,Couldn't be improved,Nothing to improve,In my opinion nothing,3,Trust C,Trust C - Q2,8560
ds,Dignity,Feeling safe including bullying,In my opinion people aren’t challenged enough going in and out door so anyone can come in.,-2,Trust C,Trust C - Q2,8561
cs,Care received,Advice and support,In my short stay here nothing could have been more supportive than to be in this ward.,3,Trust C,Trust C - Q2,8562
eq,Environment/ facilities,Facilities/equipment,"In the bathroom, the toilet paper was too far away from the toilet and the toilet paper was so so thin.",-1,Trust C,Trust C - Q2,8563
cc,Care received,Care received,Inductions to ward.,-2,Trust C,Trust C - Q2,8564
mi,Communication,Amount/clarity of information,Information re discharge.,-2,Trust C,Trust C - Q2,8565
mi,Communication,Amount/clarity of information,Informative and helpful.,2,Trust C,Trust C - Q2,8566
mi,Communication,Amount/clarity of information,Informed more about medication and procedures I was having.,-3,Trust C,Trust C - Q2,8567
mi,Communication,Amount/clarity of information,Initial times given much lower than actual time. Better to tell people they will be here all day. Then they will be happy to be let out in six hours.,-2,Trust C,Trust C - Q2,8568
dp,Dignity,Involvement: Of Service Users/Patients,Involved me.,-3,Trust C,Trust C - Q2,8569
cc,Care received,Care received,Is good.,2,Trust C,Trust C - Q2,8570
ca,Care received,Activities,Isolate or minimise night time activities from patients to provide better chance of a good nights sleep.,-2,Trust C,Trust C - Q2,8571
cm,Care received,Medication ,Issue with insulin spoke to nurse about this and escalated.  Everything else very good.  Food very good.,3,Trust C,Trust C - Q2,8572
sa,Staff,Attitude Of Staff,Issues with patient care and lack of compassion.,-3,Trust C,Trust C - Q2,8573
eq,Environment/ facilities,Facilities/equipment,"It gets a bit hot, so would like fans.",-2,Trust C,Trust C - Q2,8574
eq,Environment/ facilities,Facilities/equipment,It has been cold out so would be helpful if had those hand warmers to make putting my cannula in easier.,-2,Trust C,Trust C - Q2,8575
cc,Care received,Care received,It really was first class heath care.,4,Trust C,Trust C - Q2,8576
ee,Environment/ facilities,Environment/ facilities,It was a bit too busy on here.,-3,Trust C,Trust C - Q2,8577
cc,Care received,Care received,"It was all fine, thank you.",3,Trust C,Trust C - Q2,8578
xe,Miscellaneous,Everything was good/bad,It was all good,3,Trust C,Trust C - Q2,8579
cc,Care received,Care received,It was all good and helpful.,3,Trust C,Trust C - Q2,8580
cc,Care received,Care received,It was all good.,3,Trust C,Trust C - Q2,8581
cc,Care received,Care received,It was perfect for me 10/10,4,Trust C,Trust C - Q2,8582
cc,Care received,Care received,It was pretty good.,3,Trust C,Trust C - Q2,8583
xn,Couldn't be improved,Nothing to improve,"It was the same high level service I expected, I cannot think of anything extra they could have done better to improve the service.",3,Trust C,Trust C - Q2,8584
ee,Environment/ facilities,Environment/ facilities,"It was too busy and noisy on the ward, not conducive to a resting atmosphere.",-3,Trust C,Trust C - Q2,8585
ee,Environment/ facilities,Environment/ facilities,It was very noisy at night when trying to sleep.,-3,Trust C,Trust C - Q2,8586
ee,Environment/ facilities,Environment/ facilities,It was very noisy at night. Because of no door on the bay. So could hear everything.,-3,Trust C,Trust C - Q2,8587
cs,Care received,Advice and support,It would be nice to have some activities.,-2,Trust C,Trust C - Q2,8588
ef,Environment/ facilities,Food,"It would be useful to have had patient tea or coffee facilities available instead of having to keep asking for one, also the confectionary machines could have been nearer to the patients for a treat",-3,Trust C,Trust C - Q2,8589
xn,Couldn't be improved,Nothing to improve,It would hard to imagine improving on perfection.,3,Trust C,Trust C - Q2,8590
cc,Care received,Care received,It would have been a good idea to have wipes in the bathrooms.,-2,Trust C,Trust C - Q2,8591
cc,Care received,Care received,It’s a small thing. Stopping heart monitor alarms sooner would make a nicer environment.,-2,Trust C,Trust C - Q2,8592
cc,Care received,Care received,It’s all good.,2,Trust C,Trust C - Q2,8593
cc,Care received,Care received,It’s all good.,2,Trust C,Trust C - Q2,8594
xn,Couldn't be improved,Nothing to improve,"It’s all more than I expected, so I don’t have any advice to give you.",3,Trust C,Trust C - Q2,8595
cc,Care received,Care received,Its was all great.,3,Trust C,Trust C - Q2,8596
cc,Care received,Care received,Just a lot of unnecessary waiting around but I understand how busy things are and have been.,-3,Trust C,Trust C - Q2,8597
cc,Care received,Care received,Just continue your good work.,3,Trust C,Trust C - Q2,8598
wb,Access,Time spent waiting between appointments,Just do the appointments according to times given to parents as it gets frustrating whilst waiting.,-2,Trust C,Trust C - Q2,8599
